timestamp,consumption_kwh,temperature,humidity,cloud_cover,wind_speed,is_weekend,is_holiday,consumption_lag_1h,consumption_lag_2h,consumption_lag_24h,consumption_lag_168h,consumption_roll_mean_24h,consumption_roll_std_24h,consumption_roll_mean_7d,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos
2023-01-08 15:00:00,1.3125439631650337,5.140703540710312,70.4065684225089,0.09160716839871147,8.211262992013602,1.0,0.0,1.3197597795923195,1.2590204956724202,1.2524868115885932,1.5371677555498913,1.6116187863075162,0.34936596062779096,1.5031888114743455,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.0,1.0
2023-01-08 16:00:00,1.5396011627137522,3.295978008566709,72.26798311934729,0.10918582842207156,4.462224622172594,1.0,0.0,1.3125439631650337,1.3197597795923195,1.5306103302925544,1.6797591327164727,1.611993404325066,0.3492801300238552,1.502354537843377,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.0,1.0
2023-01-08 17:00:00,1.7595019912392393,3.991753519278361,73.95879240929938,0.22765686752221342,3.142595631641161,1.0,0.0,1.5396011627137522,1.3125439631650337,1.6335251817589962,1.821838912527867,1.6172424380534096,0.3505620283469084,1.5019834847404683,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.0,1.0
2023-01-08 18:00:00,2.1663593924591145,0.9276950067071482,71.75437538726547,0.3107384587946299,9.58088325099171,1.0,0.0,1.7595019912392393,1.5396011627137522,2.0203242610612193,2.1078093153734936,1.6233272351949886,0.3590277814705603,1.5023319971040732,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0,1.0
2023-01-08 19:00:00,2.2715090115719305,-2.219136377116545,62.427309793858626,0.41966545182358767,2.4170257398945596,1.0,0.0,2.1663593924591145,1.7595019912392393,2.200587167510715,2.3248843696687347,1.6262823120308723,0.3642396969524287,1.5020142866392112,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.0,1.0
2023-01-08 20:00:00,2.30153493387807,-3.399395447994208,78.24223764934881,0.5084316663800107,2.8459353671328316,1.0,0.0,2.2715090115719305,2.1663593924591145,2.306653926501475,2.4064645221554026,1.626069020671564,0.36382522589390176,1.501389705756608,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,1.0
2023-01-08 21:00:00,2.182725119369276,0.3008081244749743,69.74830485859329,0.6074667064525506,2.934799590096468,1.0,0.0,2.30153493387807,2.2715090115719305,2.2605396739011834,2.215551080766819,1.6228267475660678,0.3582289158391407,1.5011943131292418,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.0,1.0
2023-01-08 22:00:00,2.0154174629705603,-0.22575968308851913,66.31870819188407,0.45579176674126715,1.7422199572180237,1.0,0.0,2.182725119369276,2.30153493387807,1.9026295265479236,1.9358251245924798,1.627526244917011,0.36277018832642616,1.501668077048159,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.0,1.0
2023-01-08 23:00:00,1.5168618636313194,-3.480138774205886,70.42702432181501,0.47720083146175907,4.017378076396088,1.0,0.0,2.0154174629705603,2.182725119369276,1.5960862835526033,1.7072689228433697,1.6242252274202909,0.36342856676868357,1.5005347016957062,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.0,1.0
2023-01-09 00:00:00,1.2668003500629372,-3.8530536770067263,67.56038551448233,0.5477968095260748,1.1898996986920098,0.0,0.0,1.5168618636313194,2.0154174629705603,1.4382074995728602,1.3644326609034578,1.6170832628573775,0.3688862907392995,1.4999535569883222,0.0,1.0,0.0,1.0,0.0,1.0
2023-01-09 01:00:00,1.2414391589603357,-0.9498095620957145,77.87059788051201,0.6288786668780362,5.336259006604052,0.0,0.0,1.2668003500629372,1.5168618636313194,1.3024370770527867,1.2715750955023264,1.6145416829368584,0.37135032304922666,1.4997741764136676,0.25881904510252074,0.9659258262890683,0.0,1.0,0.0,1.0
2023-01-09 02:00:00,1.067822350296716,-4.4029428335057315,62.17743639816442,0.509758353954782,8.804896649209587,0.0,0.0,1.2414391589603357,1.2668003500629372,1.3219139965484268,1.1253428019141185,1.6039545310097039,0.3834797990734632,1.4994317927730876,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,1.0
2023-01-09 03:00:00,1.2099265877229284,-3.448790348482674,64.81114480033479,0.5276688269776856,3.8977032482147647,0.0,0.0,1.067822350296716,1.2414391589603357,1.2972601860144997,1.0518637434852212,1.6003156310808884,0.38691557305431956,1.5003726430364075,0.7071067811865475,0.7071067811865476,0.0,1.0,0.0,1.0
2023-01-09 04:00:00,1.0975376972396633,-0.3132825032691777,67.62044292524179,0.49216947426144086,3.841958702971378,0.0,0.0,1.2099265877229284,1.067822350296716,1.28869715053195,1.0908151778959136,1.5923506538603764,0.3954821596647935,1.500412658032501,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0
2023-01-09 05:00:00,1.1518035580261945,-0.905456560002212,83.63437203391378,0.6177020385530496,5.783663912718215,0.0,0.0,1.0975376972396633,1.2099265877229284,1.2462472094220254,1.188509210418413,1.5884155017188835,0.3995249182717313,1.500194172006357,0.9659258262890683,0.25881904510252074,0.0,1.0,0.0,1.0
2023-01-09 06:00:00,1.4835943931836004,0.7140445046171485,77.86300878904908,0.44442804013875165,4.389128972651841,0.0,0.0,1.1518035580261945,1.0975376972396633,1.5061300808025344,1.4359908563238697,1.5874765147347611,0.39975313583035244,1.500477526392427,1.0,6.123233995736766e-17,0.0,1.0,0.0,1.0
2023-01-09 07:00:00,1.7399434561151026,1.5118391373205695,55.66380226416574,0.34019137960347134,4.953362594912775,0.0,0.0,1.4835943931836004,1.1518035580261945,1.880244547025864,1.750549091959811,1.581630635946813,0.3962965493302029,1.500414397607637,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,1.0
2023-01-09 08:00:00,1.8664630609603976,3.2280891278956556,78.22830540770337,0.15132210824260026,3.383817536974252,0.0,0.0,1.7399434561151026,1.4835943931836004,2.029210750504306,1.9301864586412099,1.5748494822158168,0.3896414126025674,1.5000350916690606,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,1.0
2023-01-09 09:00:00,1.5609804885485121,5.66137722141402,76.26625995873826,0.1521277274633042,5.629610385317542,0.0,0.0,1.8664630609603976,1.7399434561151026,1.7540704004354906,1.632949478330973,1.5668040692205258,0.38776890377572,1.4996067048251174,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.0,1.0
2023-01-09 10:00:00,1.3306413132196893,4.3217062801876285,57.15056836766875,0.342073885055027,4.99304515308564,0.0,0.0,1.5609804885485121,1.8664630609603976,1.6187790115161587,1.391140794849472,1.5547983317915064,0.39054035977263885,1.4992465888630353,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,1.0
2023-01-09 11:00:00,1.2353166395110478,5.551338799768815,45.38726279541338,0.31074914051300906,8.548233030854213,0.0,0.0,1.3306413132196893,1.5609804885485121,1.4031845029657388,1.2114893523094314,1.5478038374808942,0.3948532153166805,1.499388417953521,0.258819045102521,-0.9659258262890682,0.0,1.0,0.0,1.0
2023-01-09 12:00:00,1.1529752976851289,1.6464691531507216,68.10505169870147,0.2949094962858971,9.338091228153933,0.0,0.0,1.2353166395110478,1.3306413132196893,1.2501878694313024,1.175535411818634,1.5437533136581372,0.3985205775832503,1.4992541315598695,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0
2023-01-09 13:00:00,0.9983544727767593,4.512353006958351,75.36951286883189,0.3204422281852745,9.475876547340595,0.0,0.0,1.1529752976851289,1.2353166395110478,1.2590204956724202,1.2249838680421568,1.5328922293708178,0.4100045052652134,1.4979051470642422,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.0,1.0
2023-01-09 14:00:00,1.1423156638670058,2.920983514395704,80.39330894688506,0.284424398620857,3.2136113683933147,0.0,0.0,0.9983544727767593,1.1529752976851289,1.3197597795923195,1.1636601717389221,1.5254987245489298,0.4155770031830393,1.4977780964221472,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,1.0
2023-01-09 15:00:00,1.2192049354057308,1.7219348388080036,61.65583401406359,0.2943493655745509,3.39633066711212,0.0,0.0,1.1423156638670058,0.9983544727767593,1.3125439631650337,1.1677175563314695,1.5216095983922922,0.4180857409376089,1.4980845689166369,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.0,1.0
2023-01-09 16:00:00,1.3584982030012922,1.4044987543041292,82.89223383386042,0.30581819830860807,8.65091832364656,0.0,0.0,1.2192049354057308,1.1423156638670058,1.5396011627137522,1.3758365652140432,1.5140636417376063,0.41937924269446863,1.4979813643796565,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,1.0
2023-01-09 17:00:00,1.5790765936758042,1.2558183240561214,51.1718861742215,0.20586117691028788,7.026584177914479,0.0,0.0,1.3584982030012922,1.2192049354057308,1.7595019912392393,1.519544692720292,1.50654591683913,0.4163947825592362,1.4983357209329629,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,1.0
2023-01-09 18:00:00,1.872317603711614,2.0955811182312756,65.37913019478067,0.1809957625827421,4.509626533705286,0.0,0.0,1.5790765936758042,1.3584982030012922,2.1663593924591145,1.8752124278152218,1.4942941756413173,0.4001455563476368,1.498318489837108,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,1.0
2023-01-09 19:00:00,2.0873470429485517,-2.3031379523221736,68.50482500813176,0.23275610808901842,5.604160451535447,0.0,0.0,1.872317603711614,1.5790765936758042,2.2715090115719305,2.0767128998076196,1.48662076028201,0.38611298048298964,1.4983817883081851,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,1.0
2023-01-09 20:00:00,2.28468592425992,-1.2323254564111172,80.20455656452333,0.2970391890406071,1.8638915363465025,0.0,0.0,2.0873470429485517,1.872317603711614,2.30153493387807,2.2620694966519928,1.485918718214587,0.38457912862240745,1.4985164099010893,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0
2023-01-09 21:00:00,2.0334161380187283,-2.8329539700493007,82.65278290355768,0.3892066927827916,2.5793252629952246,0.0,0.0,2.28468592425992,2.0873470429485517,2.182725119369276,2.017734069961215,1.4796975106583143,0.3738757538212488,1.4986097555442888,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.0,1.0
2023-01-09 22:00:00,1.7412662458306456,-3.2338839519834393,80.22089640505392,0.38801799557441485,3.6355677538062854,0.0,0.0,2.0334161380187283,2.28468592425992,2.0154174629705603,1.8048190800253079,1.4682745432774844,0.36075413398443523,1.4982314648645587,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,1.0
2023-01-09 23:00:00,1.3836523884892418,-1.6378392625021116,60.50587102003453,0.3887412168412926,5.910953856032748,0.0,0.0,1.7412662458306456,2.0334161380187283,1.5168618636313194,1.4216446693209805,1.4627241484798976,0.360998756802737,1.4980053203357986,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.0,1.0
2023-01-10 00:00:00,1.2273283788435656,-2.3988735903692135,78.82005112668674,0.4245310621561924,3.8540364214999405,0.0,0.0,1.3836523884892418,1.7412662458306456,1.2668003500629372,1.2370446226333853,1.4610794830124239,0.3620186441806045,1.4979474855513353,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 01:00:00,1.1537100634633244,-1.0636528898672606,74.92325806064174,0.3375367559466499,8.285462424349962,0.0,0.0,1.2273283788435656,1.3836523884892418,1.2414391589603357,1.2198965477713384,1.4574241040333822,0.3647653132300075,1.497553518382835,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 02:00:00,1.1974581919133727,-2.901906879887708,58.95165042167344,0.253845500787341,4.642708718244775,0.0,0.0,1.1537100634633244,1.2273283788435656,1.067822350296716,1.165014641304212,1.462825597434076,0.35966943746879715,1.4977466347555086,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 03:00:00,1.0191426323538562,-3.078387788127347,55.92659960008839,0.2224104412153049,1.4791805626342713,0.0,0.0,1.1974581919133727,1.1537100634633244,1.2099265877229284,1.1200905351960835,1.4548762659603645,0.367524530812049,1.4971457543814477,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 04:00:00,1.0881244773548326,-1.5418349711958519,79.53738229712289,0.09093250674201422,0.5028888150186308,0.0,0.0,1.0191426323538562,1.1974581919133727,1.0975376972396633,1.0374100431259519,1.4544840484651633,0.36792726047050783,1.4974476260137624,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 05:00:00,1.1878042652447491,0.12242226062164668,68.46126778366872,0.1199386218364043,5.5782689270263095,0.0,0.0,1.0881244773548326,1.0191426323538562,1.1518035580261945,1.1046930962705108,1.4559840779326032,0.3667109637980568,1.497942335352895,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 06:00:00,1.422615595733204,1.0588132918054638,58.87149262691663,0.20388340637306288,5.8333212922528945,0.0,0.0,1.1878042652447491,1.0881244773548326,1.4835943931836004,1.4847855447000855,1.4534432947055034,0.36672259415657565,1.497572276132854,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 07:00:00,1.5845823663349596,0.20264732618493042,68.1725067093819,0.124262724746471,4.842431408659249,0.0,0.0,1.422615595733204,1.1878042652447491,1.7399434561151026,1.645666470722183,1.4469699159646636,0.3627956070235049,1.4972086802734061,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 08:00:00,1.7011878129635316,2.9296879265667086,70.56857830765225,0.15312115153194558,2.443124762456375,0.0,0.0,1.5845823663349596,1.422615595733204,1.8664630609603976,1.7500614149311127,1.4400834472981279,0.3559915170323683,1.49691776597598,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 09:00:00,1.5825796302281927,3.964722874079445,66.16541268739607,0.08477590407231804,4.89465832630809,0.0,0.0,1.7011878129635316,1.5845823663349596,1.5609804885485121,1.6186275548684042,1.4409834115347813,0.3563375728330509,1.4967031949959788,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 10:00:00,1.1566305030617503,8.034265925563531,51.15669803454048,0.0,6.12601197528293,0.0,0.0,1.5825796302281927,1.7011878129635316,1.3306413132196893,1.4310495551272122,1.4337329611115337,0.3604271774022177,1.4950697482574942,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 11:00:00,1.0136616086403731,7.472923476203675,79.10611644754994,0.18328111147319792,5.962751023130175,0.0,0.0,1.1566305030617503,1.5825796302281927,1.2353166395110478,1.1492166256242582,1.4244973348252559,0.3684823183943231,1.4942628731563994,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 12:00:00,1.0996075034494202,3.514088228286667,75.2224731692738,0.07925596233069847,8.532022033171405,0.0,0.0,1.0136616086403731,1.1566305030617503,1.1529752976851289,1.0560938761865777,1.4222736767321011,0.37034839945087666,1.4945218828424875,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 13:00:00,1.078778279419755,4.226581516957406,63.93571517304634,0.0,8.129353083416119,0.0,0.0,1.0996075034494202,1.0136616086403731,0.9983544727767593,1.20655294839776,1.4256246686755591,0.3666917107829025,1.4937613193366661,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 14:00:00,1.0864314726992608,2.062891866507148,65.98892925957598,0.019144786160535873,3.3085197875008947,0.0,0.0,1.078778279419755,1.0996075034494202,1.1423156638670058,1.129586280193717,1.4232961607102366,0.36874066252674503,1.4935044454825328,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 15:00:00,1.2157098808653535,2.736319857925858,70.68684327136472,0.041555530437262456,3.709827502295141,0.0,0.0,1.0864314726992608,1.078778279419755,1.2192049354057308,1.1853075908459614,1.4231505334377206,0.3688254494056557,1.4936854114945528,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 16:00:00,1.261951064596015,3.267360759510408,58.34914022646902,0.09772387164847327,2.799757763320073,0.0,0.0,1.2157098808653535,1.0864314726992608,1.3584982030012922,1.362248647603264,1.4191277360041676,0.37008564427809926,1.4930884020718906,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 17:00:00,1.5506025836309374,3.638009865867332,69.67100359960187,0.2683425513198359,4.565243593981602,0.0,0.0,1.261951064596015,1.2157098808653535,1.5790765936758042,1.5539142944783868,1.4179413189189647,0.36959590452470154,1.4930686895073226,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 18:00:00,1.8266595741629978,-0.29967250249051514,59.59387850710628,0.17758349726776085,1.2920805575679404,0.0,0.0,1.5506025836309374,1.261951064596015,1.872317603711614,1.9196735318231142,1.4160389010211059,0.36726557113750957,1.4925150349974408,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 19:00:00,2.106498833591138,-1.2225425863868806,70.41376033434817,0.11180133793405582,7.525225691387287,0.0,0.0,1.8266595741629978,1.5506025836309374,2.0873470429485517,2.1339691718590137,1.4168368922978802,0.36880518058423833,1.4923515210791796,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 20:00:00,2.2743773178248543,-4.426980290483084,64.1930122335316,0.2463040337008086,0.6191953934137703,0.0,0.0,2.106498833591138,1.8266595741629978,2.28468592425992,2.168597157032079,1.4164073670297526,0.36775501176033193,1.4929811648934224,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 21:00:00,1.9870480316780386,-2.278472751438653,62.87810634253721,0.3103353159751403,8.137518474629688,0.0,0.0,2.2743773178248543,2.106498833591138,2.0334161380187283,1.957727513418361,1.4144753625988906,0.3644798307062065,1.4931556917878253,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 22:00:00,1.699902329964908,-4.263769978802201,86.57679689198744,0.3568465797794781,12.568327086271566,0.0,0.0,1.9870480316780386,2.2743773178248543,1.7412662458306456,1.7330389222554041,1.4127518661044849,0.3629620031963913,1.4929584501670485,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-10 23:00:00,1.4053556741555377,-3.8639091920804867,73.56493450794082,0.27570406889094534,6.018384681956627,0.0,0.0,1.699902329964908,1.9870480316780386,1.3836523884892418,1.3727703068343748,1.4136561696739136,0.36291338410143165,1.4931524106868173,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-11 00:00:00,1.2523412549545414,-4.445791370201743,75.21588497937073,0.3538947290443672,4.715688183296442,0.0,0.0,1.4053556741555377,1.699902329964908,1.2273283788435656,1.2402292258740342,1.4146983728452043,0.36239056806130654,1.4932245060980107,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.0,1.0
2023-01-11 01:00:00,1.1679937461727434,-3.135597339485469,56.41743898293778,0.39709704988155137,9.740710220162212,0.0,0.0,1.2523412549545414,1.4053556741555377,1.1537100634633244,1.1825222930388726,1.4152935262914301,0.36195477870680476,1.4931380266523793,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.0,1.0
2023-01-11 02:00:00,1.1813893510036384,-5.231194405123062,69.40894145593008,0.38220533047130606,4.5933466106494025,0.0,0.0,1.1679937461727434,1.2523412549545414,1.1974581919133727,1.036400096266837,1.4146239912535246,0.36238984495569976,1.4940010579305742,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.0,1.0
2023-01-11 03:00:00,1.1250600531873476,-4.159495195783036,77.0172931062612,0.2995480235835962,8.537056985159193,0.0,0.0,1.1813893510036384,1.1679937461727434,1.0191426323538562,1.129828079087027,1.4190372171215866,0.35798236082432,1.4939726768240287,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.0,1.0
2023-01-11 04:00:00,1.2112322751788376,2.0633704650920874,69.90239375550637,0.28508415471141346,3.7983672518756415,0.0,0.0,1.1250600531873476,1.1813893510036384,1.0881244773548326,1.1477766204241546,1.4241667086975867,0.35389323478153223,1.4943503890547112,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.0,1.0
2023-01-11 05:00:00,1.0816249030279275,-2.0969102552714896,54.44528963338755,0.4090556179689788,6.271529878892494,0.0,0.0,1.2112322751788376,1.1250600531873476,1.1878042652447491,1.2790103917807638,1.4197425686052192,0.35762061686375035,1.4931754754311823,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.0,1.0
2023-01-11 06:00:00,1.3422384771819935,-0.7756785706323197,72.27764618976249,0.27892632174058896,1.0078546668552937,0.0,0.0,1.0816249030279275,1.2112322751788376,1.422615595733204,1.3338807867632358,1.416393521998919,0.35796873024260506,1.493225223588437,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.0,1.0
2023-01-11 07:00:00,1.6809004468369866,4.660146269941694,69.20435341244415,0.18539959981335163,6.967763473961486,0.0,0.0,1.3422384771819935,1.0816249030279275,1.5845823663349596,1.5286770299777328,1.42040677535317,0.36046750738168004,1.4941313153554563,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.0,1.0
2023-01-11 08:00:00,1.6746073530449221,7.22710055091025,74.4884155448614,0.11466927480866133,7.847269037667914,0.0,0.0,1.6809004468369866,1.3422384771819935,1.7011878129635316,1.8329344330888908,1.4192992561898945,0.35960711976324916,1.4931888922599565,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.0,1.0
